TransactionAmount,TransactionDuration,LoginAttempts,Channel,Location,TransactionAmount_bin,CustomerAge_bin,Target
0.40557104515725567,0.33448275862068966,0.0,2,29,4,4,1
0.20122469187273628,0.43103448275862066,0.0,2,31,3,2,1
0.08598379237564165,0.3310344827586207,0.0,2,34,2,1,1
0.007311671052974438,0.4827586206896552,0.0,0,20,0,1,0
0.12118195794355993,0.46551724137931033,0.0,1,16,2,3,0
0.11108737003934646,0.5137931034482759,0.0,1,2,2,3,2
0.04796101831826355,0.3620689655172414,0.0,1,0,1,3,2
0.1530656382729239,0.493103448275862,0.0,1,31,3,4,1
0.07090705370404148,0.35517241379310344,0.0,2,24,1,0,0
0.13070328582223728,0.08275862068965517,0.0,2,7,2,1,2
0.026010370795007426,0.08620689655172413,0.0,0,34,0,4,1
0.011017015399848867,0.8551724137931035,0.0,1,14,0,1,0
0.038054042786043726,0.03793103448275863,0.0,1,4,1,0,2
0.03646454907887537,0.8620689655172414,0.0,0,22,1,2,0
0.3590848685410532,0.3103448275862069,0.0,0,12,4,0,2
0.3881335174714021,0.7620689655172415,0.0,2,13,4,1,2
0.028324256716262344,0.5172413793103449,0.0,0,25,0,3,0
0.028032415248716677,0.4689655172413793,0.0,1,21,0,1,0
0.05587200667066211,0.46206896551724136,0.0,2,2,1,4,2
0.31834171508976733,0.9379310344827586,0.0,0,11,4,0,2
0.1143236834562368,0.11724137931034483,0.0,0,5,2,2,2
0.09820465382911638,0.3896551724137931,0.0,1,27,2,2,0
0.04860202725590848,0.3,0.0,2,30,1,2,1
0.1436589623993538,0.33448275862068966,0.0,1,26,3,3,0
0.19622690674101675,0.8793103448275862,0.0,1,25,3,4,0
0.004544388566068218,0.1586206896551724,0.0,2,11,0,4,2
0.36326966672746697,0.2793103448275862,0.0,2,1,4,4,2
0.008958490762696406,0.2689655172413793,0.0,0,29,0,0,1
0.15733381973577926,0.4413793103448276,0.0,2,18,3,4,0
0.23059645099929646,0.43448275862068964,0.0,1,36,4,0,1
0.3250071657503192,0.8241379310344827,0.0,0,38,4,1,1
0.23198790942491598,0.7758620689655172,0.0,0,14,4,1,0
0.03291033692055137,0.0896551724137931,0.0,0,13,0,0,2
0.18062381113687886,0.2689655172413793,0.0,0,18,3,2,0
0.03736091930062277,0.14827586206896554,0.0,2,43,1,3,1
0.003773093258983245,0.0896551724137931,0.0,2,9,0,4,2
0.10746019751413606,0.9275862068965518,0.0,0,41,2,4,1
0.22036636527086537,0.1275862068965517,0.0,0,8,4,3,2
0.018542356098704953,0.5586206896551724,0.0,2,7,0,3,2
0.04603799150532871,0.3275862068965517,0.0,1,33,1,1,1
0.11108737003934646,0.5448275862068966,0.0,0,28,2,0,1
0.027907340334054252,0.09310344827586207,0.0,0,33,0,3,1
0.011569429606274592,0.23448275862068962,0.0,2,27,0,3,0
0.17439091122286784,0.8620689655172414,0.0,2,13,3,0,2
0.16625061886025483,0.16896551724137931,0.0,2,29,3,3,1
0.0750657946165672,0.2689655172413793,0.0,0,28,1,0,1
0.18158793027073508,0.4793103448275862,0.0,1,14,3,4,0
0.1907131875863147,0.5896551724137932,0.0,0,28,3,3,1
0.051515230476587535,0.006896551724137931,0.0,2,30,1,3,1
0.2809443156057013,0.40344827586206894,0.0,0,25,4,3,0
0.09835578601766683,0.2827586206896551,0.0,1,28,2,3,1
0.11108737003934646,0.16551724137931034,0.0,0,26,2,2,0
0.36995075175235165,0.7482758620689656,0.0,0,12,4,0,2
0.16073168825077522,0.5517241379310345,0.0,2,25,3,3,0
0.08672903040883861,0.44482758620689655,0.0,0,23,2,3,0
0.0003804361987648852,0.4241379310344827,0.0,0,20,0,2,0
0.2631419860854157,0.4068965517241379,0.0,0,18,4,1,0
0.03456236808505094,0.2379310344827586,0.0,1,33,1,0,1
0.11630403627172524,0.5793103448275863,0.0,1,9,2,4,2
0.3437944602235714,0.3586206896551724,0.0,2,11,4,3,2
0.33071892018657006,0.1206896551724138,0.0,0,6,4,1,2
0.14917268155405583,0.1724137931034483,0.0,1,4,3,1,2
0.16817364567318965,0.5448275862068966,0.0,1,30,3,4,1
0.3409437944602236,0.3586206896551724,0.0,1,8,4,0,2
0.08218985329754801,0.44827586206896547,0.0,1,30,2,2,1
0.06287099043698048,0.14482758620689656,0.0,1,40,1,2,1
0.13263673554472732,0.16206896551724137,0.0,1,10,3,3,2
0.4146754566537249,0.3758620689655172,0.0,2,33,4,4,1
0.07764546473147978,0.4551724137931034,0.0,0,29,1,2,1
0.0016468197097219688,0.5103448275862069,0.0,3,35,0,2,1
0.03540141230424473,0.6172413793103448,0.0,2,14,1,2,0
0.2570081038121792,0.3482758620689655,0.0,1,3,4,2,2
0.019443937775229955,0.11034482758620691,0.0,0,12,0,3,2
0.0660499778513172,0.2,0.0,1,26,1,0,0
0.05035828751596008,0.14827586206896554,0.0,0,43,1,3,1
0.2335096542199755,0.5206896551724138,0.0,0,1,4,0,2
0.11108737003934646,0.15517241379310343,0.0,0,36,2,2,1
0.0043724105584073795,0.906896551724138,0.0,2,19,0,2,0
0.03403601115251322,0.2482758620689655,0.0,2,24,1,2,0
0.28118404252547097,0.5758620689655173,0.0,2,37,4,2,1
0.1893165177059176,0.4551724137931034,0.0,0,18,3,4,0
0.033686843682413946,0.21379310344827585,0.0,1,11,0,2,2
0.186528389399901,0.506896551724138,0.0,0,4,3,0,2
0.08700002605727387,0.25517241379310346,0.0,1,35,2,1,1
0.06339734736951819,0.4241379310344827,0.0,1,6,1,3,2
0.07155848555124161,0.2068965517241379,0.0,2,21,1,3,0
0.278479297495896,0.1206896551724138,0.0,2,28,4,3,1
0.24163431221825574,0.6517241379310346,0.0,2,23,4,2,0
0.16670401542590613,0.296551724137931,0.0,2,25,3,3,0
0.11187429971076425,0.14482758620689656,0.0,2,0,2,1,2
0.3438309404070146,0.25517241379310346,0.0,1,26,4,0,0
0.18008181984000834,0.43103448275862066,0.0,1,33,3,2,1
0.07466972405346951,0.24137931034482757,0.0,0,30,1,4,1
0.022039242254475334,0.06551724137931035,0.0,1,39,0,3,1
0.11108737003934646,0.4068965517241379,0.0,2,29,2,0,1
0.28221591057143597,0.396551724137931,0.0,0,23,4,0,0
0.021007374208510305,0.18275862068965515,0.0,1,8,0,0,2
0.0625270344216588,0.41724137931034483,0.0,1,25,1,0,0
0.25974411757041976,0.806896551724138,0.0,2,24,4,1,0
0.11827917763243609,0.7241379310344828,0.0,0,12,2,3,2
0.11108737003934646,0.08275862068965517,0.0,2,40,2,1,1
0.029538525679443414,0.2206896551724138,0.0,2,5,0,4,2
0.32809234697865913,0.5137931034482759,0.0,3,7,4,4,2
0.030841389373843706,0.5724137931034483,0.0,2,6,0,1,2
0.09715715141881855,0.15172413793103445,0.0,1,27,2,1,0
0.11996768898037886,0.5827586206896552,0.0,2,23,2,0,0
0.03378586132318837,0.5137931034482759,0.0,2,39,0,2,1
0.2380748886051541,0.18275862068965515,0.0,2,26,4,3,0
0.287547228808922,0.3103448275862069,0.0,0,6,4,2,2
0.1963988847486776,0.17586206896551726,0.0,0,15,3,1,0
0.10647002110639184,0.5827586206896552,0.0,1,36,2,0,1
0.21889152356880423,0.46206896551724136,0.0,1,42,4,1,1
0.050462516611512104,0.6620689655172414,0.0,0,13,1,0,2
0.0647940172499153,0.5551724137931034,0.0,1,5,1,1,2
0.03836673007269979,0.08275862068965517,0.0,2,5,1,2,2
0.04021679651874821,0.5482758620689655,0.0,2,33,1,0,1
0.05518930609479636,0.9206896551724139,0.0,0,31,1,3,1
0.1280298095213279,0.5586206896551724,0.0,1,14,2,3,0
0.3242306589884566,0.396551724137931,0.0,0,16,4,4,0
0.02265419391823227,0.46551724137931033,0.0,0,29,0,1,1
0.11108737003934646,0.2,0.0,1,2,2,0,2
0.0009224274956354064,0.06206896551724138,0.0,0,11,0,1,2
0.4014852646116163,0.4379310344827586,0.0,2,17,4,1,0
0.13552388149151837,0.35517241379310344,0.0,1,2,3,4,2
0.18544440680615995,0.6103448275862069,0.0,1,13,3,0,2
0.01397191025874873,0.09999999999999999,0.0,1,41,0,4,1
0.06234463350444276,0.1724137931034483,0.0,0,40,1,4,1
0.05530916955468119,0.9344827586206896,0.0,2,41,1,1,1
0.006139093728014175,0.16551724137931034,0.0,2,13,0,1,2
0.19044740339265706,0.3620689655172414,0.0,1,15,3,0,0
0.015175756312374599,0.18275862068965515,0.0,1,3,0,1,2
0.16655288323735573,0.47586206896551725,0.0,0,10,3,3,2
0.18233837975870965,0.09655172413793102,0.0,2,20,3,4,0
0.0853010917997759,0.21724137931034482,0.0,1,41,2,2,1
0.08873544049821507,0.16551724137931034,0.0,1,28,2,0,1
0.13651926935404018,0.43448275862068964,0.0,0,3,3,2,2
0.021486828048049612,0.010344827586206896,0.0,2,0,0,0,2
0.06314719754019334,0.803448275862069,0.0,1,34,1,2,1
0.18250514631159287,0.5344827586206897,0.0,1,26,3,2,0
0.11473017692888969,0.49999999999999994,0.0,2,12,2,0,2
0.017302029861635877,0.3482758620689655,0.0,0,39,0,4,1
0.054475336790265005,0.7344827586206897,0.0,0,10,1,4,2
0.12820699898376633,0.45172413793103444,0.0,2,14,2,1,0
0.02532245876436407,0.5724137931034483,0.0,0,9,0,0,2
0.17288480079214114,0.02413793103448276,0.0,0,5,3,4,2
0.06141178309925215,0.5413793103448277,0.0,2,22,1,3,0
0.04394819813951065,0.0,0.0,1,19,1,4,0
0.15393595122078327,0.2482758620689655,0.0,2,17,3,0,0
0.26790525575214325,0.5172413793103449,0.0,1,30,4,0,1
0.11108737003934646,0.37732047954517367,0.0,0,35,2,2,1
0.049159652917111815,0.08275862068965517,0.0,2,42,1,2,1
0.04178023295202856,0.506896551724138,0.0,1,8,1,3,2
0.028136644344268703,0.09310344827586207,0.0,2,41,0,4,1
0.09308700523751204,0.2862068965517241,0.0,1,9,2,4,2
0.27026083331161893,0.2482758620689655,0.0,2,18,4,0,0
0.005414701513927613,0.5206896551724138,0.0,2,21,0,3,0
0.10337441696849675,0.25517241379310346,0.0,1,40,2,1,1
0.055642702660447664,0.21724137931034482,0.0,1,24,1,1,0
0.07260077650676185,0.8724137931034484,0.0,0,13,1,0,2
0.16270682961148605,0.47586206896551725,0.0,0,25,3,2,0
0.18023816348333638,0.7000000000000001,0.0,1,9,3,2,2
0.07181384683534407,0.5137931034482759,0.0,1,5,1,2,2
0.08221591057143601,0.3793103448275862,0.0,0,27,2,2,0
0.43242046017145686,0.296551724137931,0.0,2,6,4,4,2
0.2268233577403132,0.35172413793103446,0.0,0,28,4,3,1
0.057445866013497666,0.13103448275862067,0.0,2,33,1,3,1
0.17152982254996482,0.2,0.0,2,10,3,1,2
0.33100033874456053,0.3310344827586207,0.0,0,10,4,2,2
0.40113088568673944,0.044827586206896544,0.0,1,36,4,0,1
0.091101440967246,0.5482758620689655,0.0,1,7,2,0,2
0.0036740756182088224,0.9379310344827586,0.0,1,19,0,4,0
0.0911431326054668,0.07586206896551724,0.0,0,11,2,1,2
0.016822576022096566,0.5965517241379311,0.0,2,28,0,0,1
0.06335044427651979,0.3758620689655172,0.0,2,9,1,3,2
0.029111186387680118,0.3172413793103448,0.0,0,12,0,1,2
0.22119498658050393,0.5793103448275863,0.0,2,24,4,3,0
0.01818797717382807,0.41379310344827586,0.0,1,6,0,1,2
0.01848503009615134,0.2655172413793103,0.0,1,24,0,4,0
0.0016572426192771712,0.3379310344827586,0.0,0,13,0,4,2
0.11108737003934646,0.7758620689655172,0.0,1,13,2,0,2
0.0723193579487714,0.24482758620689654,0.0,2,20,1,2,0
0.13271490736639133,0.5482758620689655,0.0,0,35,3,1,1
0.059853558120749405,0.44482758620689655,0.0,2,0,1,1,2
0.08903770487531594,0.5551724137931034,0.0,0,37,2,3,1
0.08769836099747243,0.4551724137931034,0.0,0,28,2,4,1
0.2191416733981291,0.37732047954517367,0.0,1,24,4,2,0
0.21273158402167963,0.06206896551724138,0.0,1,33,3,4,1
0.11108737003934646,0.1206896551724138,0.0,2,11,2,1,2
0.1781848503009615,0.8172413793103449,0.0,1,27,3,0,0
0.30249889256585977,0.29310344827586204,0.0,0,30,4,3,1
0.42800635797482867,0.0896551724137931,0.0,1,1,4,4,2
0.13195924642363915,0.7862068965517242,0.0,1,1,3,0,2
0.011751830523490632,0.22413793103448276,0.0,2,27,0,3,0
0.13878625218229668,0.296551724137931,0.0,2,4,3,2,2
0.1950908095994997,0.09310344827586207,0.0,2,23,3,4,0
0.17671522005367798,0.2068965517241379,0.0,0,4,3,4,2
0.42217995153347054,0.19655172413793104,0.0,0,8,4,0,2
0.004987362222164318,0.26206896551724135,0.0,0,22,0,0,0
0.07051619459572138,0.36551724137931035,0.0,1,4,1,2,2
0.17708002188811006,0.09310344827586207,0.0,0,11,3,2,2
0.14758318784688745,0.40344827586206894,0.0,1,7,3,1,2
0.05249498397477655,0.3586206896551724,0.0,0,27,1,4,0
0.04722620319462178,0.5724137931034483,0.0,1,0,1,0,2
0.3412929619303228,0.8758620689655173,0.0,0,39,4,0,1
0.1669176850717878,0.37241379310344824,0.0,2,25,3,2,0
0.021497250957604814,0.13103448275862067,0.0,2,31,0,1,1
0.03714203819996352,0.09999999999999999,0.0,1,17,1,4,0
0.2433071892018657,0.1206896551724138,0.0,1,18,4,3,0
0.12254214764051384,0.2068965517241379,0.0,1,11,2,1,2
0.08289339969252416,0.3103448275862069,0.0,1,39,2,0,1
0.026354326810329103,0.13103448275862067,0.0,2,30,0,1,1
0.02951246840555541,0.1586206896551724,0.0,1,15,0,3,0
0.01040206373609193,0.4413793103448276,0.0,0,17,0,2,0
0.026130234254892252,0.25517241379310346,0.0,1,35,0,1,1
0.03836673007269979,0.41724137931034483,0.0,1,20,1,3,0
0.06219871277066993,0.14827586206896554,0.0,0,36,1,1,1
0.11108737003934646,0.4103448275862069,0.0,1,24,2,0,0
0.060619641973056776,0.8172413793103449,0.0,1,33,1,2,1
0.11108737003934646,0.5206896551724138,0.0,0,32,2,1,1
0.2041326836386377,0.2379310344827586,0.0,0,43,3,4,1
0.0812986945305782,0.5172413793103449,0.0,1,41,2,2,1
0.2223936211793522,0.5275862068965518,0.0,1,28,4,2,1
0.23108632774839097,0.4379310344827586,0.0,3,40,4,0,1
0.05289626599265185,0.05517241379310345,0.0,3,30,1,1,1
0.035078302108033456,0.33448275862068966,0.0,1,5,1,1,2
0.16990906011413087,0.5827586206896552,0.0,2,10,3,3,2
0.08249732912942648,0.3103448275862069,0.0,0,34,2,1,1
0.02905907183990411,0.4551724137931034,0.0,2,22,0,1,0
0.1501003205044688,0.0896551724137931,0.0,2,32,3,1,1
0.12789431169711024,0.33448275862068966,0.0,1,32,2,0,1
0.07917242098131692,0.5724137931034483,0.0,2,20,1,2,0
0.05945748755765171,0.03793103448275863,0.0,1,12,1,2,2
0.19439247465930112,0.2379310344827586,0.0,2,24,3,3,0
0.2628501446178701,0.5448275862068966,0.0,2,32,4,3,1
0.0656434843786643,0.23103448275862065,0.0,0,1,1,2,2
0.42728196576074207,0.5896551724137932,0.0,1,18,4,2,0
0.11108737003934646,0.40344827586206894,0.0,2,15,2,4,0
0.004226489824634546,0.43103448275862066,0.0,0,7,0,4,2
0.10278552257862782,0.06896551724137931,0.0,2,14,2,3,0
0.33233968262240404,0.27586206896551724,0.0,1,27,4,3,0
0.006910389035099148,0.1896551724137931,0.0,0,39,0,0,1
0.22505146311592883,0.7931034482758621,0.0,0,37,4,2,1
0.1953826510670454,0.19310344827586207,0.0,0,13,3,2,2
0.33479427782265414,0.28965517241379307,0.0,1,14,4,2,0
0.04074315345128592,0.9724137931034483,0.0,2,38,1,2,1
0.07267894832842588,0.6586206896551724,0.0,1,22,1,2,0
0.26043202960106315,0.9862068965517242,0.0,1,38,4,1,1
0.005112437136826745,0.13448275862068965,0.0,2,0,0,0,2
0.06272506970320764,0.2586206896551724,0.0,0,33,1,0,1
0.3013419496052323,0.5862068965517242,0.0,1,26,4,3,0
0.06203715767256429,0.041379310344827586,0.0,1,23,1,1,0
0.14626468978815438,0.5448275862068966,0.0,2,31,3,2,1
0.021971493342366522,0.3172413793103448,0.0,2,34,0,0,1
0.04000833832764416,0.8586206896551725,0.0,0,14,1,4,0
0.011637178518383407,0.1206896551724138,0.0,0,39,0,3,1
0.29627120410662633,0.49999999999999994,0.0,0,3,4,2,2
0.013383015868879798,0.6931034482758621,0.0,2,38,0,3,1
0.05507465408968913,0.6793103448275862,0.0,1,28,1,2,1
0.38201526956249837,0.28965517241379307,0.0,0,41,4,2,1
0.18234359121348723,0.6379310344827587,0.0,0,14,3,0,0
0.11108737003934646,0.3275862068965517,0.0,0,18,2,4,0
0.095583292075983,0.7862068965517242,0.0,2,36,2,0,1
0.14488365427209005,0.3896551724137931,0.0,1,40,3,1,1
0.24495922036636528,0.2689655172413793,0.0,0,2,4,2,2
0.13624306225082733,0.25517241379310346,0.0,0,30,3,3,1
0.1901034473773354,0.28965517241379307,0.0,1,41,3,0,1
0.109878312530943,0.43448275862068964,0.0,1,24,2,3,0
0.011063918492847278,0.7931034482758621,0.0,0,10,0,3,2
0.03299893165177059,0.6517241379310346,0.0,0,8,0,0,2
0.16760038564765356,0.5413793103448277,0.0,0,35,3,4,1
0.006175573911457383,0.40344827586206894,0.0,3,17,0,4,0
0.3347213174557678,0.06206896551724138,0.0,1,25,4,2,0
0.10953956797039892,0.4689655172413793,0.0,0,19,2,1,0
0.16332178127524297,0.5620689655172414,0.0,1,6,3,3,2
0.051853975037131614,0.41724137931034483,0.0,1,34,1,0,1
0.05996299867107903,0.35517241379310344,0.0,1,10,1,3,2
0.017380201683299894,0.21379310344827585,0.0,2,25,0,0,0
0.25970242593219894,0.07586206896551724,0.0,2,28,4,1,1
0.0513588868332595,0.2793103448275862,0.0,1,37,1,1,1
0.0008390442191937881,0.4724137931034483,0.0,0,42,0,4,1
0.04099330328061078,0.29310344827586204,0.0,2,17,1,3,0
0.10111785704979544,0.0,0.0,1,39,2,2,1
0.014837011751830524,0.603448275862069,0.0,0,18,0,3,0
0.054860984443807485,0.2689655172413793,0.0,2,7,1,0,2
0.38412590874742686,0.08275862068965517,0.0,2,24,4,1,0
0.12382416551580373,0.6896551724137931,0.0,0,30,2,0,1
0.2133309013211038,0.27241379310344827,0.0,1,18,3,4,0
0.03922662011100399,0.506896551724138,0.0,2,14,1,0,0
0.037777835682830864,0.017241379310344827,0.0,0,31,1,4,1
0.020246501810980536,0.4586206896551724,0.0,2,8,0,0,2
0.11108737003934646,0.44482758620689655,0.0,0,37,2,0,1
0.3799775907444563,0.27586206896551724,0.0,0,20,4,4,0
0.07151679391302082,0.13793103448275862,0.0,0,13,1,1,2
0.26289183625609086,0.17586206896551726,0.0,2,11,4,1,2
0.19345441279933295,0.16551724137931034,0.0,1,25,3,0,0
0.22413945852984862,0.6724137931034483,0.0,2,5,4,1,2
0.11989472861349244,0.1586206896551724,0.0,1,19,2,1,0
0.06329311827396616,0.44827586206896547,0.0,0,6,1,2,2
0.05139015556192511,0.5827586206896552,0.0,2,11,1,0,2
0.061125153086484085,0.08620689655172413,0.0,0,14,1,0,0
0.12735753185501733,0.32068965517241377,0.0,1,40,2,1,1
0.16763686583109674,0.006896551724137931,0.0,0,26,3,2,0
0.11108737003934646,0.0034482758620689655,0.0,1,8,2,3,2
0.14746853584178024,0.30344827586206896,0.0,2,12,3,2,2
0.18051958204132681,0.1724137931034483,0.0,2,42,3,1,1
0.1987440393985981,0.5310344827586208,0.0,2,19,3,4,0
0.20240769210725174,0.11379310344827585,0.0,0,28,3,4,1
0.01509237303593298,0.48620689655172417,0.0,0,35,0,0,1
0.024228053261067826,0.4827586206896552,0.0,1,7,0,4,2
0.18155666154206945,0.4068965517241379,0.0,2,38,3,3,1
0.16619850431247885,0.24482758620689654,0.0,2,40,3,4,1
0.038403210256143,0.22758620689655168,0.0,0,18,1,0,0
0.20291841467545665,0.30689655172413793,0.0,2,23,3,1,0
0.11327096959116137,0.1206896551724138,0.0,0,6,2,0,2
0.10401021445136409,0.4827586206896552,0.0,0,9,2,0,2
0.029231049847564947,0.22413793103448276,0.0,0,5,0,2,2
0.12960366886416344,0.06551724137931035,0.0,1,37,2,4,1
0.07416942439481981,0.46551724137931033,0.0,0,35,1,1,1
0.11108737003934646,0.2655172413793103,0.0,0,13,2,1,2
0.04381791177007061,0.8206896551724138,0.0,2,22,1,3,0
0.11108737003934646,0.503448275862069,0.0,0,31,2,1,1
0.17381243974255411,0.30344827586206896,0.0,0,36,3,3,1
0.1731922766240196,0.4586206896551724,0.0,2,35,3,3,1
0.1232769627641556,0.017241379310344827,0.0,1,28,2,0,1
0.21759908278395915,0.41379310344827586,0.0,1,30,4,1,1
0.16625061886025483,0.4827586206896552,0.0,0,35,3,2,1
0.20003648018344322,0.5586206896551724,0.0,1,11,3,2,2
0.4275269041352894,0.5103448275862069,0.0,1,14,4,3,0
0.24728874065195297,0.13793103448275862,0.0,2,16,4,3,0
0.2827005758657529,0.2827586206896551,0.0,1,16,4,2,0
0.04145191130103968,0.22758620689655168,0.0,0,13,1,4,2
0.02396226906741017,0.14482758620689656,0.0,1,36,0,3,1
0.17069598978554865,0.15172413793103445,0.0,0,37,3,3,1
0.2321859447064648,0.5206896551724138,0.0,0,19,4,2,0
0.028991322927795295,0.4827586206896552,0.0,2,14,0,4,0
0.08241915730776245,0.020689655172413793,0.0,1,34,2,1,1
0.05259921307032858,0.22413793103448276,0.0,2,10,1,4,2
0.43092477265028534,0.8793103448275862,0.0,1,12,4,1,2
0.032159887432576806,0.29310344827586204,0.0,0,31,0,4,1
0.014044870625635147,0.3172413793103448,0.0,0,38,0,4,1
0.09040831748182504,0.18620689655172412,0.0,2,15,2,4,0
0.09164343226411653,0.3275862068965517,0.0,1,38,2,2,1
0.04593376240977669,0.5655172413793104,0.0,2,13,1,2,2
0.29583344190530786,0.013793103448275862,0.0,2,8,4,3,2
0.07183990410923209,0.32413793103448274,0.0,2,31,1,4,1
0.23799150532871252,0.6310344827586207,0.0,1,41,4,1,1
0.05271907653021341,0.4689655172413793,0.0,2,1,1,4,2
0.15652604424525107,0.1413793103448276,0.0,2,12,3,2,2
0.1384579305313078,0.4206896551724138,0.0,2,4,3,3,2
0.1799411105610131,0.13793103448275862,0.0,2,36,3,1,1
0.2143262891836256,0.2689655172413793,0.0,0,20,3,2,0
0.05782109075748495,0.3482758620689655,0.0,1,32,1,1,1
0.1647392969747505,0.26206896551724135,0.0,0,7,3,3,2
0.1356906480444016,0.4551724137931034,0.0,1,13,3,1,2
0.04799749850170675,0.46206896551724136,0.0,0,9,1,1,2
0.13643588607759857,0.37241379310344824,0.0,1,28,3,4,1
0.033478385491309895,0.7586206896551725,0.0,0,10,0,4,2
0.13200093806185997,0.2586206896551724,0.0,0,17,3,1,0
0.15498682416176962,0.396551724137931,0.0,1,26,3,0,0
0.0915548375328973,0.27241379310344827,0.0,0,16,2,3,0
0.10381739062459285,0.4551724137931034,0.0,2,11,2,3,2
0.02647940172499153,0.4241379310344827,0.0,1,9,0,4,2
0.22701097011230686,0.4275862068965517,0.0,0,17,4,3,0
0.03880970372879589,0.5241379310344828,0.0,1,17,1,4,0
0.09512468405555409,0.013793103448275862,0.0,2,21,2,0,0
0.3273314745811293,0.3379310344827586,0.0,2,2,4,2,2
0.1397347369518201,0.5758620689655173,0.0,2,35,3,1,1
0.18865987440393986,0.1275862068965517,0.0,0,17,3,4,0
0.2917841415431117,0.2827586206896551,0.0,2,22,4,2,0
0.18330249889256586,0.1206896551724138,0.0,0,6,3,4,2
0.06884331761211142,0.5172413793103449,0.0,1,7,1,1,2
0.012773275659900461,0.02413793103448276,0.0,2,26,0,2,0
0.3483388487896396,0.4586206896551724,0.0,2,11,4,2,2
0.041681215311254134,0.16551724137931034,0.0,1,27,1,3,0
0.0043724105584073795,0.6482758620689656,0.0,0,23,0,4,0
0.09310263960184484,0.031034482758620682,0.0,0,29,2,0,1
0.05991088412330302,0.3379310344827586,0.0,1,37,1,1,1
0.08409724574615003,0.9172413793103449,0.0,2,38,2,2,1
0.28271621023008575,0.18275862068965515,0.0,1,26,4,4,0
0.16531255700028666,0.020689655172413793,0.0,2,34,3,4,1
0.1463011699715976,0.06551724137931035,0.0,1,15,3,2,0
0.012471011282799593,0.06206896551724138,0.0,0,36,0,1,1
0.3056987257993069,0.26206896551724135,0.0,0,23,4,1,0
0.19394428954842746,0.4586206896551724,0.0,0,36,3,3,1
0.15498682416176962,0.47586206896551725,0.0,0,14,3,0,0
0.19982281053756157,0.9482758620689655,0.0,2,7,3,3,2
0.1286760299137504,0.4793103448275862,0.0,1,6,2,4,2
0.025285978580920864,0.43448275862068964,0.0,1,18,0,0,0
0.0020272559084868543,0.3758620689655172,0.0,1,29,0,3,1
0.03164916486437189,0.16551724137931034,0.0,1,28,0,1,1
0.21259087474268443,0.7965517241379311,0.0,1,23,3,0,0
0.27325741980873963,0.22758620689655168,0.0,1,12,4,3,2
0.05664851343252469,0.8172413793103449,0.0,0,25,1,0,0
0.03636031998332334,0.13448275862068965,0.0,1,26,1,4,0
0.06492430361935533,0.2379310344827586,0.0,2,21,1,2,0
0.1687364827891706,0.06896551724137931,0.0,0,41,3,3,1
0.0205487661880814,0.5275862068965518,0.0,2,2,0,4,2
0.08204914401855276,0.12413793103448274,0.0,1,29,2,3,1
0.04221799515334705,0.2,0.0,2,39,1,0,1
0.10087291867524818,0.5724137931034483,0.0,1,18,2,1,0
0.008583266018709124,0.5344827586206897,0.0,2,43,0,4,1
0.2469135159079657,0.703448275862069,0.0,0,38,4,3,1
0.020298616358756547,0.810344827586207,0.0,0,24,0,4,0
0.3322250306172968,0.489655172413793,0.0,1,9,4,4,2
0.07990723610495869,0.5655172413793104,0.0,1,32,2,4,1
0.09711024832582014,0.44482758620689655,0.0,1,40,2,0,1
0.33552388149151835,0.15517241379310343,0.0,2,1,4,0,2
0.11798733616489042,0.5448275862068966,0.0,1,43,2,2,1
0.15881387289261797,0.7310344827586207,0.0,0,31,3,0,1
0.12134351304166557,0.09310344827586207,0.0,1,26,2,2,0
0.41320061495166377,0.22758620689655168,0.0,2,22,4,4,0
0.11670010683482293,0.2862068965517241,0.0,0,15,2,2,0
0.11182218516298824,0.18275862068965515,0.0,0,40,2,0,1
0.08505094197045104,0.3482758620689655,0.0,1,3,2,4,2
0.10148265888422753,0.2793103448275862,0.0,1,17,2,1,0
0.012059306355369101,0.5689655172413793,0.0,0,12,0,2,2
0.11842509836620892,0.9206896551724139,0.0,2,34,2,1,1
0.1353102118456367,0.3103448275862069,0.0,2,28,3,0,1
0.030877869557286913,0.15517241379310343,0.0,2,9,0,1,2
0.02625009771477708,0.4586206896551724,0.0,2,8,0,4,2
0.11108737003934646,0.2793103448275862,0.0,1,17,2,0,0
0.05872267243400995,0.07241379310344827,0.0,2,35,1,4,1
0.006019230268129349,0.41724137931034483,0.0,0,31,0,0,1
0.1713943247257472,0.013793103448275862,0.0,1,34,3,3,1
0.08024598066550277,0.2482758620689655,0.0,0,23,2,3,0
0.121520702504104,0.9896551724137931,0.0,2,6,2,0,2
0.07376293092216692,0.36551724137931035,0.0,0,6,1,0,2
0.10879954139197956,0.39999999999999997,0.0,1,11,2,3,2
0.11108737003934646,0.46206896551724136,0.0,0,3,2,0,2
0.13595643223805925,0.5241379310344828,0.0,3,35,3,2,1
0.05292232326653985,0.3275862068965517,0.0,0,13,1,2,2
0.051306772285483485,0.36896551724137927,0.0,0,13,1,1,2
0.045402194022461366,0.8344827586206897,0.0,1,1,1,0,2
0.0433228235661985,0.5103448275862069,0.0,1,29,1,1,1
0.13929697475050162,0.10344827586206896,0.0,2,5,3,2,2
0.4532871251009719,0.09999999999999999,0.0,0,12,4,1,2
0.08028767230372356,0.37732047954517367,0.0,0,40,2,2,1
